participant_id,query_id,MAL,QL_char,QL_tokens,task_family,info_source_type,requires_personal_history,requires_aggregation,requires_summarization,requires_generation,temporal_reference_type,time_urgency_level,stakes_level,modality_primary,domain_category,query_goal_specificity,expected_answer_length,interaction_pattern,has_comparative_phrase,has_temporal_diff_phrase,time_window_length,personalization_intensity,needs_location_context,needs_calendar_context,needs_communication_logs,needs_media_history,needs_financial_logs,needs_health_data,recommendation_type,requires_cross_app_integration,requires_similarity_search,requires_visual_understanding,requires_list_dedup_grouping,explicit_output_structure,urgency_phrase_present,planning_horizon,social_context_strength,contains_monetary_amount,monetary_context_type,device_context_implied,cognitive_load_estimate,novelty_seeking,habit_analysis,food_context_type,output_requires_multimedia_creation,output_requires_behavior_change_guidance,embedding_cluster_id,embedding_axis_complexity,embedding_axis_urgency
P059,162,4.719,27,9,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P068,162,7.058,27,9,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P072,162,18.151,27,9,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P084,162,3.17,27,9,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P008,163,28.433,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P017,163,36.162,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P022,163,13.059,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P035,163,32.418,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P042,163,6.95,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P053,163,12.634,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P054,163,8.147,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P069,163,3.188,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P074,163,33.293,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P081,163,12.524,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P013,164,51.824,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P015,164,6.381,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P027,164,5.035,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P032,164,8.173,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P040,164,22.063,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P046,164,29.678,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P056,164,11.893,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P062,164,31.371,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P071,164,4.735,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P079,164,8.148,25,8,recommend,external_web,0,0,0,1,no_time,1,2,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,1,place_reco,1,1,0,0,ranked_list,0,1,0,0,deal_finding,mobile_on_the_go,2,0,0,health_meal,0,1,content_recommendation,0.9,0.3
P008,165,24.579,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P019,165,13.654,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P028,165,14.533,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P031,165,15.87,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P045,165,22.157,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P051,165,7.674,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P061,165,11.243,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P064,165,19.168,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P072,165,13.474,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P078,165,5.043,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P013,166,59.466,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P017,166,31.751,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P028,166,28.965,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P032,166,7.016,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P045,166,32.635,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P053,166,28.721,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P054,166,6.758,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P064,166,45.219,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P076,166,6.675,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P080,166,2.072,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P010,167,39.533,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P015,167,11.883,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P029,167,16.609,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P033,167,24.493,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P038,167,22.289,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P050,167,13.983,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P061,167,12.142,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P065,167,16.495,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P076,167,6.708,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P080,167,1.672,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P013,168,41.821,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P016,168,18.115,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P023,168,10.036,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P035,168,37.071,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P044,168,64.35,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P052,168,8.747,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P054,168,9.996,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P063,168,11.859,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P075,168,15.987,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P083,168,27.805,29,9,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,travel_leisure,1,1,creative_recommendation,0,0,0,1,1,0,0,0,0,0,place_reco,1,0,0,0,ranked_list,0,1,0,1,deal_finding,mobile_on_the_go,2,0,0,casual_meal,0,0,content_recommendation,0.9,0.6
P012,169,31.999,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P016,169,12.648,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P022,169,2.721,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P032,169,4.336,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P038,169,14.366,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P048,169,5.343,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P059,169,4.494,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P067,169,10.186,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P074,169,30.838,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P079,169,7.474,27,7,recommend,external_web,0,0,0,1,no_time,0,0,media_history,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P012,170,30.843,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P015,170,5.683,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P029,170,10.535,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P033,170,23.969,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P038,170,16.164,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P051,170,5.476,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P060,170,10.33,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P069,170,3.162,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
P073,170,5.235,36,9,recommend,external_web,0,0,0,1,no_time,0,0,video,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,0,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.0
